O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper
39-1013.00,First-Line Supervisors of Gambling Services Workers,23129,"Observe gamblers' behavior for signs of cheating, such as marking, switching, or counting cards, and notify security staff of suspected cheating.",5.431112307692308,3.3317522615384614,7.1624936,4.76,4.5492,4.9682,95.59,67.3063,99.563
39-1013.00,First-Line Supervisors of Gambling Services Workers,23130,"Perform minor repairs or make adjustments to slot machines, resolving problems such as machine tilts and coin jams.",3.895447692307692,2.572877296153846,5.504145076923077,4.55,4.3634,4.7283,99.65,96.6409,99.9649
39-1013.00,First-Line Supervisors of Gambling Services Workers,23131,Monitor payment of hand-delivered jackpots to ensure promptness.,3.9183911538461533,2.2690946461538464,5.984599196153846,4.51,4.303,4.7162,94.2,77.8881,98.6815
39-1013.00,First-Line Supervisors of Gambling Services Workers,23132,Greet customers and ask about the quality of service they are receiving.,6.133652307692308,4.0651427230769235,7.690816207692308,4.61,4.2373,4.9804,100.0,,
39-1013.00,First-Line Supervisors of Gambling Services Workers,23133,Perform paperwork required for monetary transactions.,3.92628,2.1761816,6.2253558,4.63,4.4095,4.8496,93.54,74.4273,98.6301
39-1013.00,First-Line Supervisors of Gambling Services Workers,23134,"Explain and interpret house rules, such as game rules or betting limits, for patrons.",3.8782907692307695,2.1448709076923076,6.18021146923077,4.5,4.0023,5.0,100.0,,
39-1013.00,First-Line Supervisors of Gambling Services Workers,23135,Maintain familiarity with the games at a facility and with strategies or tricks used by cheaters at such games.,3.0466696153846153,1.5360275923076925,5.594367942307692,4.52,4.0979,4.9357,95.64,67.1065,99.5787
39-1013.00,First-Line Supervisors of Gambling Services Workers,23136,Reset slot machines after payoffs.,4.078224230769231,2.6358717076923077,5.847134180769231,4.45,4.1218,4.7743,89.38,63.3922,97.6128
39-1013.00,First-Line Supervisors of Gambling Services Workers,23137,Answer patrons' questions about gaming machine functions and payouts.,3.8539769230769227,2.9487033692307696,5.0010864,4.37,4.1465,4.5947,100.0,,
39-1013.00,First-Line Supervisors of Gambling Services Workers,23138,Record the specifics of malfunctioning machines and document malfunctions needing repair.,2.519395769230769,1.469797653846154,4.133129411538461,4.34,4.1008,4.5834,96.95,82.367,99.5409
39-1013.00,First-Line Supervisors of Gambling Services Workers,23139,Report customer-related incidents occurring in gaming areas to supervisors.,2.309966153846154,0.9723343461538462,4.815195565384616,4.29,3.6997,4.8733,93.6,70.3527,98.9014
39-1013.00,First-Line Supervisors of Gambling Services Workers,23140,Establish and maintain banks and table limits for each game.,3.687499615384615,1.7694868961538461,6.547212130769231,4.49,3.9686,5.0,89.12,64.7645,97.336
39-1013.00,First-Line Supervisors of Gambling Services Workers,23141,"Attach ""out of order"" signs to malfunctioning machines, and notify technicians when machines need to be repaired or removed.",2.223779230769231,0.9527731153846154,4.554283584615385,4.18,3.9062,4.4512,93.01,80.3742,97.7411
39-1013.00,First-Line Supervisors of Gambling Services Workers,23142,"Enforce safety rules, and report or remove safety hazards as well as guests who are underage, intoxicated, disruptive, or cheating.",1.3088369230769232,0.7233484538461539,2.43748755,4.15,3.7787,4.5217,94.38,79.4915,98.6435
39-1013.00,First-Line Supervisors of Gambling Services Workers,23143,"Exchange currency for customers, converting currency into requested combinations of bills and coins.",3.8187580769230767,2.2997015192307693,5.754110911538461,4.12,3.7206,4.5128,85.88,53.6104,96.9726
39-1013.00,First-Line Supervisors of Gambling Services Workers,23144,Monitor stations and games and move dealers from game to game to ensure adequate staffing.,2.1279253846153847,1.2687361076923076,5.606690123076923,3.83,3.342,4.3233,82.78,47.8364,96.1826
39-1013.00,First-Line Supervisors of Gambling Services Workers,23145,Clean and maintain slot machines and surrounding areas.,2.2513165384615386,1.0899592769230768,4.186807146153846,3.76,3.4636,4.0473,91.33,83.5086,95.6408
39-1013.00,First-Line Supervisors of Gambling Services Workers,23146,Evaluate workers' performance and prepare written performance evaluations.,0.21637692307692308,0.0648422076923077,0.56952055,4.01,3.5997,4.4204,91.11,72.6681,97.534
39-1013.00,First-Line Supervisors of Gambling Services Workers,23147,"Monitor patrons for signs of compulsive gambling, offering assistance if necessary.",2.717137692307692,0.8092381461538463,6.640646299999999,4.31,3.9585,4.652,100.0,,
39-1013.00,First-Line Supervisors of Gambling Services Workers,23148,"Record, issue receipts for, and pay off bets.",5.2197330769230765,1.6329509730769232,8.69151733076923,4.24,3.3367,5.0,60.32,29.9887,84.3586
39-1013.00,First-Line Supervisors of Gambling Services Workers,23149,Monitor functioning of slot machine coin dispensers and fill coin hoppers when necessary.,2.049961538461538,0.675684176923077,5.456563561538461,4.3,3.8405,4.7686,34.08,21.0602,50.0497
39-1013.00,First-Line Supervisors of Gambling Services Workers,23150,Determine how many gaming tables to open each day and schedule staff accordingly.,1.6800707692307693,0.49751289230769224,5.119412892307691,4.05,3.4768,4.6303,59.1,32.8535,81.0104
39-1013.00,First-Line Supervisors of Gambling Services Workers,23151,Direct workers compiling summary sheets for each race or event to record amounts wagered and amounts to be paid to winners.,4.711220000000001,2.1707343307692306,6.953209234615384,3.88,3.2994,4.4628,36.63,21.8523,54.4466
39-1013.00,First-Line Supervisors of Gambling Services Workers,23152,"Supervise the distribution of complimentary meals, hotel rooms, discounts, or other items given to players, based on length of play and amount bet.",3.9366000000000003,1.652829,7.282088,4.29,3.7479,4.8272,89.07,68.2087,96.8681
39-1013.00,First-Line Supervisors of Gambling Services Workers,23153,"Review operational expenses, budget estimates, betting accounts, or collection reports for accuracy.",0.6430007692307692,0.05911121153846154,3.063448611538461,3.2,2.9546,3.4415,39.88,20.8948,62.498
39-1013.00,First-Line Supervisors of Gambling Services Workers,23154,"Establish policies on types of gambling offered, odds, or extension of credit.",0.5706603846153846,0.03996669230769231,1.408940573076923,3.54,3.2018,3.8798,28.01,9.2945,59.6275
39-1022.00,First-Line Supervisors of Personal Service Workers,13138,"Assign work schedules, following work requirements, to ensure quality and timely delivery of service.",2.0443,0.6781754846153847,5.730285246153846,4.36,3.9329,4.7966,98.08,93.4473,99.4578
39-1022.00,First-Line Supervisors of Personal Service Workers,13139,Inspect work areas or operating equipment to ensure conformance to established standards in areas such as cleanliness or maintenance.,1.38362,0.41276333846153845,4.056401730769231,4.14,3.7715,4.5107,85.21,59.9249,95.6896
39-1022.00,First-Line Supervisors of Personal Service Workers,13140,Train workers in proper operational procedures and functions and explain company policies.,0.4283111538461538,0.1440863153846154,1.1865532961538463,4.55,4.2291,4.8613,99.31,94.4495,99.9172
39-1022.00,First-Line Supervisors of Personal Service Workers,13141,Observe and evaluate workers' appearance and performance to ensure quality service and compliance with specifications.,0.8852015384615385,0.43444927692307694,2.1031882615384614,4.11,3.7962,4.4232,99.77,98.8793,99.9524
39-1022.00,First-Line Supervisors of Personal Service Workers,13142,Meet with managers or other supervisors to stay informed of changes affecting operations.,1.26687,0.5356776076923077,2.558434915384615,4.41,4.1797,4.6468,99.39,96.193,99.9047
39-1022.00,First-Line Supervisors of Personal Service Workers,13143,Inform workers about interests or special needs of specific groups.,0.7931880769230769,0.2706865769230769,2.2510981615384615,3.79,3.3536,4.2173,85.91,62.9884,95.6199
39-1022.00,First-Line Supervisors of Personal Service Workers,13145,Resolve customer complaints regarding worker performance or services rendered.,0.5084776923076924,0.22964465384615385,1.459657323076923,4.3,3.9061,4.6938,88.36,61.011,97.3573
39-1022.00,First-Line Supervisors of Personal Service Workers,13146,"Requisition necessary supplies, equipment, or services.",0.4314438461538461,0.15206870769230768,0.8628259923076923,3.71,3.2607,4.1683,87.59,62.2909,96.7883
39-1022.00,First-Line Supervisors of Personal Service Workers,13150,Take disciplinary action to address performance problems.,0.4635580769230769,0.12997027692307692,1.3746134153846152,4.23,3.8512,4.6044,86.91,62.5783,96.343
39-1022.00,First-Line Supervisors of Personal Service Workers,13151,Recruit and hire staff members.,0.22915615384615384,0.061694692307692305,1.1486206,4.32,3.8745,4.7711,85.62,51.9962,97.0337
39-1022.00,First-Line Supervisors of Personal Service Workers,13152,Participate in continuing education to stay abreast of industry trends and developments.,0.3263973076923077,0.09748676923076924,1.090357,4.01,3.6545,4.3668,97.93,93.9563,99.3081
39-1022.00,First-Line Supervisors of Personal Service Workers,13154,"Direct marketing, advertising, or other customer recruitment efforts.",0.08798076923076922,0.02576278076923077,0.27436743461538465,3.41,3.1233,3.7003,65.81,45.376,81.6897
39-1022.00,First-Line Supervisors of Personal Service Workers,20763,Apply customer feedback to service improvement efforts.,0.4356973076923077,0.10027164230769231,1.900338473076923,3.93,3.5459,4.3112,97.91,90.2128,99.5817
39-1022.00,First-Line Supervisors of Personal Service Workers,23176,Arrange worker breaks to ensure services are adequately staffed throughout each shift.,0.8048446153846154,0.41061580000000003,1.8130014923076923,3.94,3.6271,4.2596,80.91,56.5897,93.2315
39-1022.00,First-Line Supervisors of Personal Service Workers,23177,"Direct or coordinate the activities of workers, such as hotel staff or hair stylists.",2.439032307692308,0.7826307846153847,5.651745338461538,4.05,3.6725,4.4302,77.76,57.1598,90.1635
39-1022.00,First-Line Supervisors of Personal Service Workers,23178,"Inform management about problems, such as employee disputes.",0.5035476923076923,0.1348412346153846,2.0575993346153845,3.97,3.4781,4.4525,100.0,,
39-1022.00,First-Line Supervisors of Personal Service Workers,23179,Investigate employee complaints and resolve problems following management rules and regulations.,0.7279938461538461,0.27384372307692306,2.0175608346153844,4.13,3.8612,4.3904,94.0,69.765,99.0687
39-2011.00,Animal Trainers,7988,Observe animals' physical conditions to detect illness or unhealthy conditions requiring medical care.,3.1447676923076924,1.9245270230769231,4.780140669230769,4.37,4.1977,4.5505,81.87,65.6806,91.4177
39-2011.00,Animal Trainers,7989,Cue or signal animals during performances.,3.4341846153846154,2.0248952384615384,5.343320346153845,4.48,4.2349,4.72,68.77,56.1046,79.1449
39-2011.00,Animal Trainers,7990,Administer prescribed medications to animals.,0.86968,0.4072273,1.888655673076923,4.25,3.9648,4.5427,72.06,55.6957,84.1116
39-2011.00,Animal Trainers,7991,"Evaluate animals to determine their temperaments, abilities, or aptitude for training.",1.863268076923077,1.0910915461538462,3.0581089,4.31,4.1204,4.4911,94.8,86.4587,98.1135
39-2011.00,Animal Trainers,7992,"Feed or exercise animals or provide other general care, such as cleaning or maintaining holding or performance areas.",3.0863861538461537,1.9464583923076924,4.585098938461538,4.37,4.1582,4.5909,81.9,65.2761,91.589
39-2011.00,Animal Trainers,7993,Talk to or interact with animals to familiarize them to human voices or contact.,4.802690384615384,3.3871729576923078,6.335638038461539,4.48,4.3015,4.6519,95.36,89.4193,98.037
39-2011.00,Animal Trainers,7995,"Keep records documenting animal health, diet, or behavior.",1.2895553846153847,0.6426326538461538,2.5792440807692305,4.13,3.8828,4.3846,78.03,62.658,88.2643
39-2011.00,Animal Trainers,7996,Advise animal owners regarding the purchase of specific animals.,0.48563346153846154,0.11705279615384616,1.9980118423076925,3.62,3.2453,3.9849,73.3,59.6509,83.5943
39-2011.00,Animal Trainers,7998,"Train horses or other equines for riding, harness, show, racing, or other work, using knowledge of breed characteristics, training methods, performance standards, and the peculiarities of each animal.",3.00464,1.1137514,6.108048999999999,4.49,4.1783,4.8014,25.78,11.9412,47.0694
39-2011.00,Animal Trainers,7999,"Use oral, spur, rein, or hand commands to condition horses to carry riders or to pull horse-drawn equipment.",4.6173,1.659055,8.455377,4.43,3.9951,4.8652,25.44,11.8353,46.441
39-2011.00,Animal Trainers,8001,Train dogs in human assistance or property protection duties.,1.958678846153846,0.7673968653846155,4.320583919230769,4.32,4.0112,4.6301,57.47,39.6548,73.535
39-2011.00,Animal Trainers,8002,"Retrain horses to break bad habits, such as kicking, bolting, or resisting bridling or grooming.",1.2895769230769232,0.27874473846153847,5.291233292307693,4.39,3.9705,4.8109,26.78,12.8589,47.5529
39-2011.00,Animal Trainers,8004,Organize or conduct animal shows.,0.01969,0.00749848846153846,0.05787790384615385,3.21,2.7625,3.6574,39.75,25.3941,56.1069
39-2011.00,Animal Trainers,20593,"Conduct training programs to develop or maintain desired animal behaviors for competition, entertainment, obedience, security, riding, or related purposes.",2.516921153846154,1.3491438923076924,4.305207753846154,4.44,4.252,4.6291,91.61,83.0196,96.0568
39-2011.00,Animal Trainers,20594,Evaluate animals for trainability and ability to perform.,1.4308380769230769,0.8008102192307693,2.4622722153846155,3.97,3.6568,4.2921,86.38,75.3651,92.9333
39-2021.00,Animal Caretakers,5072,Feed and water animals according to schedules and feeding instructions.,3.268036923076923,2.025039930769231,4.996984576923077,4.84,4.7214,4.9498,87.39,70.4454,95.2708
39-2021.00,Animal Caretakers,5074,Answer telephones and schedule appointments.,3.4452765384615383,1.485713119230769,6.345594134615385,4.16,3.9158,4.4089,68.9,60.0228,76.5727
39-2021.00,Animal Caretakers,5075,"Examine and observe animals to detect signs of illness, disease, or injury.",3.3046776923076924,2.184948823076923,4.7336791769230775,4.59,4.4192,4.7527,92.42,79.9203,97.3907
39-2021.00,Animal Caretakers,5076,"Respond to questions from patrons, and provide information about animals, such as behavior, habitat, breeding habits, or facility activities.",2.7593857692307693,1.8147842884615384,4.057578911538462,4.18,3.9897,4.3748,95.11,85.6046,98.4495
39-2021.00,Animal Caretakers,5077,"Provide treatment to sick or injured animals, or contact veterinarians to secure treatment.",1.6891161538461539,0.7383310615384615,3.648073076923077,4.66,4.4667,4.8466,80.94,67.1966,89.8038
39-2021.00,Animal Caretakers,5078,"Collect and record animal information, such as weight, size, physical condition, treatments received, medications given, and food intake.",1.7928692307692307,1.020701653846154,3.1122941615384616,4.38,4.2195,4.5362,75.9,60.6485,86.5507
39-2021.00,Animal Caretakers,5079,"Perform animal grooming duties, such as washing, brushing, clipping, and trimming coats, cutting nails, and cleaning ears.",2.1152526923076924,0.8205764769230769,4.700664080769231,3.86,3.6451,4.0728,80.7,67.6013,89.3358
39-2021.00,Animal Caretakers,5080,Exercise animals to maintain their physical and mental health.,3.4795684615384617,2.109007346153846,5.2747862076923075,4.4,4.1446,4.6623,72.47,54.3997,85.3162
39-2021.00,Animal Caretakers,5081,"Order, unload, and store feed and supplies.",0.1323096153846154,0.055579619230769234,0.3230477153846154,3.37,3.105,3.637,66.35,46.6389,81.6518
