task,task_normalized,soc_code_2010,title,title_normalized,task_type,n_responding,domain_source,n_occurrences,pct_weighted,pct_normalized,major_occ_category,broad_counts,h_med_nat_2024,a_med_nat_2024,h_med_ut_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,h_med_nat_nominal_2015,a_med_nat_nominal_2015,h_med_nat_real_2015,a_med_nat_real_2015,h_med_ut_nominal_2015,a_med_ut_nominal_2015,h_med_ut_real_2015,a_med_ut_real_2015,emp_tot_nat_2015,emp_tot_ut_2015,emp_pct_nat_2024,emp_pct_ut_2024,emp_pct_nat_2015,emp_pct_ut_2015,freq_mean_2025,importance_2025,relevance_2025,imputed_rating_mean_2025,freq_mean_2015,importance_2015,relevance_2015,imputed_rating_mean_2015,feedback_loop,directive,task_iteration,validation,learning,filtered
"Research or recommend textbooks, software, equipment, or other learning materials to complement tutoring.",research or recommend textbooks software equipment or other learning materials to complement tutoring,25-3099.02,Tutors,tutors,Core,26.0,Occupational Expert,1.0,0.0097708138522685,0.0126530787241095,Educational Instruction and Library Occupations,1.0,19.27,40090.0,17.05,35460.0,174660.0,1950.0,13.92,28960.0,18.9312,39385.600000000006,13.92,28960.0,18.9312,39385.600000000006,899670.0,8580.0,0.1132777533414213,0.0932354122439612,0.6524233436835961,0.4555808656036446,0.2234238461538461,2.81,95.45,False,0.3080092307692307,3.08,92.31,False,0.0,0.3884297520661157,0.1652892561983471,0.0,0.3553719008264462,0.0909090909090909
"Maintain records of students' assessment results, progress, feedback, or school performance, ensuring confidentiality of all records.",maintain records of students assessment results progress feedback or school performance ensuring confidentiality of all records,25-3099.02,Tutors,tutors,Core,26.0,Occupational Expert,1.0,0.0043605284960537,0.0056468285215034,Educational Instruction and Library Occupations,1.0,19.27,40090.0,17.05,35460.0,174660.0,1950.0,13.92,28960.0,18.9312,39385.600000000006,13.92,28960.0,18.9312,39385.600000000006,899670.0,8580.0,0.1132777533414213,0.0932354122439612,0.6524233436835961,0.4555808656036446,3.076442307692308,3.83,81.82,False,2.60021,3.95,73.08,False,0.0,0.4259259259259259,0.2777777777777778,0.0,0.0,0.2962962962962963
"Review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",review class material with students by discussing text working solutions to problems or reviewing worksheets or other assignments,25-3099.02,Tutors,tutors,Core,26.0,Occupational Expert,1.0,0.6871869907669858,0.8898983466295244,Educational Instruction and Library Occupations,1.0,19.27,40090.0,17.05,35460.0,174660.0,1950.0,13.92,28960.0,18.9312,39385.600000000006,13.92,28960.0,18.9312,39385.600000000006,899670.0,8580.0,0.1132777533414213,0.0932354122439612,0.6524233436835961,0.4555808656036446,6.731675384615385,4.73,100.0,False,4.067384615384615,4.44,96.15,False,0.0219741480611045,0.2698002350176263,0.2468860164512338,0.0988249118683901,0.335957696827262,0.026556991774383
"Develop teaching or training materials, such as handouts, study materials, or quizzes.",develop teaching or training materials such as handouts study materials or quizzes,25-3099.02,Tutors,tutors,Core,26.0,Occupational Expert,1.0,0.4227290125340976,0.5474286538901951,Educational Instruction and Library Occupations,1.0,19.27,40090.0,17.05,35460.0,174660.0,1950.0,13.92,28960.0,18.9312,39385.600000000006,13.92,28960.0,18.9312,39385.600000000006,899670.0,8580.0,0.1132777533414213,0.0932354122439612,0.6524233436835961,0.4555808656036446,0.416716923076923,3.43,100.0,False,0.835061923076923,4.0,88.46,False,0.01585482330468,0.4284622731614135,0.5031518624641834,0.0061127029608404,0.0380133715377268,0.0084049665711556
"Collaborate with students, parents, teachers, school administrators, or counselors to determine student needs, develop tutoring plans, or assess student progress.",collaborate with students parents teachers school administrators or counselors to determine student needs develop tutoring plans or assess student progress,25-3099.02,Tutors,tutors,Core,26.0,Occupational Expert,1.0,0.0023417653034361,0.0030325560578443,Educational Instruction and Library Occupations,1.0,19.27,40090.0,17.05,35460.0,174660.0,1950.0,13.92,28960.0,18.9312,39385.600000000006,13.92,28960.0,18.9312,39385.600000000006,899670.0,8580.0,0.1132777533414213,0.0932354122439612,0.6524233436835961,0.4555808656036446,3.556538461538461,4.15,90.91,False,0.8420403846153846,3.81,80.77,False,0.0,0.0,0.0,0.0,0.0,1.0
Provide reference services and assistance for users needing archival materials.,provide reference services and assistance for users needing archival materials,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0290701899736914,0.0376455234766895,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,2.318530384615385,4.77,100.0,False,3.05242,4.56,100.0,False,0.0555555555555555,0.2416666666666666,0.0472222222222222,0.0,0.5944444444444444,0.0611111111111111
"Preserve records, documents, and objects, copying records to film, videotape, audiotape, disk, or computer formats as necessary.",preserve records documents and objects copying records to film videotape audiotape disk or computer formats as necessary,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0079943022427651,0.0103525189560896,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,1.72612,4.32,100.0,False,1.000676153846154,4.19,100.0,False,0.0,0.7474747474747475,0.0,0.0,0.0,0.2525252525252525
"Prepare archival records, such as document descriptions, to allow easy access to information.",prepare archival records such as document descriptions to allow easy access to information,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0055717864116242,0.0072153919996988,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,1.8506803846153843,4.71,100.0,False,1.1960792307692307,4.47,100.0,False,0.0,0.6086956521739131,0.2898550724637681,0.0,0.0,0.1014492753623188
Authenticate and appraise historical documents and archival materials.,authenticate and appraise historical documents and archival materials,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0031492705804831,0.0040782650433079,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,0.9016592307692308,3.88,83.87,False,1.0272773076923076,4.39,96.88,False,0.0,0.0,0.0,0.0,0.0,1.0
"Create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",create and maintain accessible retrievable computer archives and databases incorporating current advances in electronic information storage technology,25-4011.00,Archivists,archivists,Core,31.0,Occupational Expert,1.0,0.0142928434037316,0.0185090490427056,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,1.8526753846153845,4.6,100.0,False,1.7470676923076922,4.33,96.77,False,0.2259887005649717,0.2429378531073446,0.2203389830508474,0.0,0.2598870056497175,0.0508474576271186
Organize archival records and develop classification systems to facilitate access to archival materials.,organize archival records and develop classification systems to facilitate access to archival materials,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0031492705804831,0.0040782650433079,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,3.9288480769230767,4.83,100.0,False,2.3409207692307694,4.62,100.0,False,0.0,0.5384615384615384,0.0,0.0,0.0,0.4615384615384615
Research and record the origins and historical significance of archival materials.,research and record the origins and historical significance of archival materials,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0166346087071678,0.0215416051005501,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,1.2088953846153845,4.23,100.0,False,0.4808580769230769,3.74,96.88,False,0.0,0.3737864077669903,0.2475728155339805,0.0,0.3009708737864077,0.0776699029126213
"Specialize in an area of history or technology, researching topics or items relevant to collections to determine what should be retained or acquired.",specialize in an area of history or technology researching topics or items relevant to collections to determine what should be retained or acquired,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.0012112579155704,0.0015685634781953,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,1.3592446153846156,3.57,96.77,False,0.2652642307692308,3.39,96.88,False,0.0,0.0,0.0,0.0,0.0,1.0
"Select and edit documents for publication and display, applying knowledge of subject, literary expression, and presentation techniques.",select and edit documents for publication and display applying knowledge of subject literary expression and presentation techniques,25-4011.00,Archivists,archivists,Core,32.0,Occupational Expert,1.0,0.6137040105557099,0.7947388289523367,Educational Instruction and Library Occupations,3.0,29.6,61570.0,24.64,51250.0,7050.0,100.0,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.0045723586456946,0.004781303191998,0.0039594867634937,0.0026549001492053,0.1879792307692308,3.1,100.0,False,0.1270676923076923,3.17,93.75,False,0.0068421052631578,0.5171052631578947,0.366578947368421,0.0323684210526315,0.054078947368421,0.0230263157894736
Plan and conduct special research projects in area of interest or expertise.,plan and conduct special research projects in area of interest or expertise,25-4012.00,Curators,curators,Core,99.0,Incumbent,1.0,0.0025840168865503,0.0033462687534834,Educational Instruction and Library Occupations,3.0,29.7,61770.0,24.06,50040.0,12280.0,90.0,24.77,51520.0,33.687200000000004,70067.20000000001,22.5,46810.0,30.6,63661.600000000006,11870.0,70.0,0.0079643353431389,0.0043031728727982,0.0086078952166064,0.0037168602088875,0.5536734615384615,4.03,94.42,False,1.1590357692307691,3.98,87.94,False,0.0,0.0,0.46875,0.0,0.0,0.53125
"Study, examine, and test acquisitions to authenticate their origin, composition, history, and to assess their current value.",study examine and test acquisitions to authenticate their origin composition history and to assess their current value,25-4012.00,Curators,curators,Supplemental,99.0,Incumbent,1.0,0.0310889531663089,0.0402597959403485,Educational Instruction and Library Occupations,3.0,29.7,61770.0,24.06,50040.0,12280.0,90.0,24.77,51520.0,33.687200000000004,70067.20000000001,22.5,46810.0,30.6,63661.600000000006,11870.0,70.0,0.0079643353431389,0.0043031728727982,0.0086078952166064,0.0037168602088875,0.5147653846153846,3.84,86.34,False,0.3873411538461538,3.91,64.32,False,0.0987012987012987,0.2883116883116883,0.0805194805194805,0.0467532467532467,0.4337662337662337,0.0519480519480519
Provide information from the institution's holdings to other curators and to the public.,provide information from the institutions holdings to other curators and to the public,25-4012.00,Curators,curators,Core,99.0,Incumbent,1.0,0.0502268282323225,0.0650430988958359,Educational Instruction and Library Occupations,3.0,29.7,61770.0,24.06,50040.0,12280.0,90.0,24.77,51520.0,33.687200000000004,70067.20000000001,22.5,46810.0,30.6,63661.600000000006,11870.0,70.0,0.0079643353431389,0.0043031728727982,0.0086078952166064,0.0037168602088875,0.6368015384615384,3.94,97.36,False,0.5299507692307692,3.73,92.69,False,0.0353697749196141,0.2845659163987138,0.1511254019292604,0.0273311897106109,0.4710610932475884,0.0305466237942122
"Schedule events and organize details, including refreshment, entertainment, decorations, and the collection of any fees.",schedule events and organize details including refreshment entertainment decorations and the collection of any fees,25-4012.00,Curators,curators,Supplemental,99.0,Incumbent,1.0,0.0058947885224429,0.0076336755938842,Educational Instruction and Library Occupations,3.0,29.7,61770.0,24.06,50040.0,12280.0,90.0,24.77,51520.0,33.687200000000004,70067.20000000001,22.5,46810.0,30.6,63661.600000000006,11870.0,70.0,0.0079643353431389,0.0043031728727982,0.0086078952166064,0.0037168602088875,0.1465192307692307,2.82,64.53,False,0.1622776923076923,3.24,62.43,False,0.0,0.2876712328767123,0.5205479452054794,0.0,0.0,0.1917808219178082
"Write and review grant proposals, journal articles, institutional reports, and publicity materials.",write and review grant proposals journal articles institutional reports and publicity materials,25-4012.00,Curators,curators,Core,99.0,Incumbent,1.0,0.0218026424802685,0.0282341426075171,Educational Instruction and Library Occupations,3.0,29.7,61770.0,24.06,50040.0,12280.0,90.0,24.77,51520.0,33.687200000000004,70067.20000000001,22.5,46810.0,30.6,63661.600000000006,11870.0,70.0,0.0079643353431389,0.0043031728727982,0.0086078952166064,0.0037168602088875,0.2829453846153846,3.76,89.66,False,0.3382553846153846,3.99,94.89,False,0.0,0.2666666666666666,0.5777777777777777,0.0,0.0,0.1555555555555555
