O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper,task_normalized
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8126,Forward orders to manufacturers.,3.3727842307692306,0.999926976923077,8.44123523076923,3.86,3.1885,4.5261,45.61,27.3501,65.1364,forward orders to manufacturers.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8127,Check stock levels and reorder merchandise as necessary.,4.401833846153846,2.233041053846154,7.544976796153847,4.4,3.8149,4.9832,52.24,20.5535,82.2158,check stock levels and reorder merchandise as necessary.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8128,"Plan, assemble, and stock product displays in retail stores, or make recommendations to retailers regarding product displays, promotional programs, and advertising.",3.7494646153846154,1.8021887923076922,6.798065896153847,4.38,3.878,4.8769,65.94,33.9812,87.9263,"plan, assemble, and stock product displays in retail stores, or make recommendations to retailers regarding product displays, promotional programs, and advertising."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8129,"Negotiate with retail merchants to improve product exposure, such as shelf positioning and advertising.",2.2694596153846156,0.7668246423076923,5.6409718,4.41,3.7368,5.0,62.69,30.8423,86.3633,"negotiate with retail merchants to improve product exposure, such as shelf positioning and advertising."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",20267,Prepare sales contracts and order forms.,2.773371153846154,0.7548434346153847,7.8282493076923085,4.16,3.8151,4.4976,68.92,30.9538,91.6465,prepare sales contracts and order forms.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",20268,Negotiate details of contracts and payments.,2.660261153846154,0.9374562961538462,6.576510734615385,4.19,3.8995,4.4887,65.84,20.865,93.3704,negotiate details of contracts and payments.
41-9011.00,Demonstrators and Product Promoters,13190,"Demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",4.522567307692308,3.362903461538462,6.301040723076923,4.46,4.1428,4.7779,98.99,95.5586,99.7752,"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services."
41-9011.00,Demonstrators and Product Promoters,13191,"Provide product samples, coupons, informational brochures, or other incentives to persuade people to buy products.",4.62033576923077,2.7588092076923076,7.135551161538462,4.53,4.3527,4.7054,99.63,97.0409,99.9545,"provide product samples, coupons, informational brochures, or other incentives to persuade people to buy products."
41-9011.00,Demonstrators and Product Promoters,13192,Keep areas neat while working and return items to correct locations following demonstrations.,3.8971546153846157,1.7440478576923077,7.595341342307692,4.47,4.363,4.5855,97.71,82.8605,99.7352,keep areas neat while working and return items to correct locations following demonstrations.
41-9011.00,Demonstrators and Product Promoters,13193,"Record and report demonstration-related information, such as the number of questions asked by the audience or the number of coupons distributed.",3.182312692307692,1.2353424384615386,6.975074592307693,4.35,3.9764,4.7193,81.9,68.6229,90.3456,"record and report demonstration-related information, such as the number of questions asked by the audience or the number of coupons distributed."
41-9011.00,Demonstrators and Product Promoters,13194,Sell products being promoted and keep records of sales.,3.894375384615384,1.8855553692307692,7.169630015384616,4.52,4.2844,4.758,88.21,73.184,95.3541,sell products being promoted and keep records of sales.
41-9011.00,Demonstrators and Product Promoters,13195,Set up and arrange displays or demonstration areas to attract the attention of prospective customers.,2.838068076923077,1.1040717923076926,6.428199176923076,4.21,4.0039,4.4251,98.88,95.5098,99.729,set up and arrange displays or demonstration areas to attract the attention of prospective customers.
41-9011.00,Demonstrators and Product Promoters,13196,Suggest specific product purchases to meet customers' needs.,4.32755576923077,2.1034569346153846,7.59196908076923,4.34,3.9815,4.6961,86.82,73.027,94.1231,suggest specific product purchases to meet customers' needs.
41-9011.00,Demonstrators and Product Promoters,13197,"Transport, assemble, and disassemble materials used in presentations.",1.5377015384615385,0.3631786153846154,6.217635338461538,4.04,3.4054,4.6669,74.49,59.591,85.259,"transport, assemble, and disassemble materials used in presentations."
41-9011.00,Demonstrators and Product Promoters,13198,Identify interested and qualified customers to provide them with additional information.,3.361991923076923,1.39469785,6.944915053846154,4.2,3.7991,4.5971,72.13,51.4119,86.3532,identify interested and qualified customers to provide them with additional information.
41-9011.00,Demonstrators and Product Promoters,13199,Practice demonstrations to ensure that they will run smoothly.,3.1121084615384613,0.9927328499999999,7.4340250423076935,3.99,3.3819,4.6073,67.46,46.9544,82.9242,practice demonstrations to ensure that they will run smoothly.
41-9011.00,Demonstrators and Product Promoters,13200,Prepare or alter presentation contents to target specific audiences.,2.3427388461538463,0.9502635538461538,5.611308426923077,3.89,3.3793,4.3932,56.01,34.631,75.3702,prepare or alter presentation contents to target specific audiences.
41-9011.00,Demonstrators and Product Promoters,13201,Learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,1.8886753846153848,0.49594720769230766,7.213175326923076,3.98,3.1951,4.7715,69.07,44.139,86.3253,learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.
41-9011.00,Demonstrators and Product Promoters,13202,Work as part of a team of demonstrators to accommodate large crowds.,2.72171,1.0520581115384615,6.117515842307692,3.81,3.5285,4.0888,75.3,57.7246,87.1857,work as part of a team of demonstrators to accommodate large crowds.
41-9011.00,Demonstrators and Product Promoters,13203,"Visit trade shows, stores, community organizations, or other venues to demonstrate products or services or to answer questions from potential customers.",4.167817692307692,1.7836676038461539,8.08390948846154,4.07,3.3888,4.7523,77.4,58.9806,89.0744,"visit trade shows, stores, community organizations, or other venues to demonstrate products or services or to answer questions from potential customers."
41-9011.00,Demonstrators and Product Promoters,13204,Train demonstrators to present a company's products or services.,0.20216576923076923,0.04417423846153846,0.6956034538461539,3.71,2.7202,4.6972,49.66,29.9023,69.5241,train demonstrators to present a company's products or services.
41-9011.00,Demonstrators and Product Promoters,13205,Instruct customers in alteration of products.,3.058123461538462,1.0953914769230768,6.852329803846153,3.92,3.3203,4.5257,67.37,37.5342,87.6435,instruct customers in alteration of products.
41-9011.00,Demonstrators and Product Promoters,13206,Research or investigate products to be presented to prepare for demonstrations.,1.4942573076923078,0.5366020692307693,5.1252301461538465,4.33,3.6476,5.0,71.56,48.2505,87.165,research or investigate products to be presented to prepare for demonstrations.
41-9011.00,Demonstrators and Product Promoters,13207,Recommend product or service improvements to employers.,1.9273942307692307,0.5626972423076924,6.583533653846153,3.51,3.1271,3.8987,48.52,27.1053,70.4904,recommend product or service improvements to employers.
41-9011.00,Demonstrators and Product Promoters,13208,"Provide product information, using lectures, films, charts, or slide shows.",3.3303292307692303,1.2124225230769232,7.101741430769231,3.75,2.9821,4.5128,37.97,16.6307,65.249,"provide product information, using lectures, films, charts, or slide shows."
41-9011.00,Demonstrators and Product Promoters,13210,"Wear costumes or sign boards and walk in public to promote merchandise, services, or events.",3.657045,1.0131361692307692,8.9570705,3.24,2.3399,4.1303,31.34,15.8644,52.5041,"wear costumes or sign boards and walk in public to promote merchandise, services, or events."
41-9011.00,Demonstrators and Product Promoters,13211,Stock shelves with products.,1.7690323076923078,0.5190305,5.262491511538462,3.84,3.3597,4.3258,52.32,35.9232,68.2306,stock shelves with products.
41-9012.00,Models,13215,"Gather information from agents concerning the pay, dates, times, provisions, and lengths of jobs.",1.0072738461538462,0.14616597692307692,5.290195392307692,4.12,3.6076,4.628,41.86,30.0482,54.6907,"gather information from agents concerning the pay, dates, times, provisions, and lengths of jobs."
41-9012.00,Models,13216,"Follow strict routines of diet, sleep, and exercise to maintain appearance.",0.9278419230769233,0.3856498576923077,1.858532076923077,3.26,2.6148,3.9135,45.2,29.0964,62.374,"follow strict routines of diet, sleep, and exercise to maintain appearance."
41-9012.00,Models,13217,Record rates of pay and durations of jobs on vouchers.,1.107826923076923,0.3468800192307692,4.642357319230769,4.59,4.2617,4.9134,61.83,39.7626,79.9017,record rates of pay and durations of jobs on vouchers.
