task,task_normalized,soc_code_2019_full,soc_code_2010,title_current,title,title_normalized,task_type,n_responding,domain_source,n_occurrences,pct_weighted,pct_normalized,major_occ_category,broad_counts,soc_code_2019,h_med_nat_2024,a_med_nat_2024,h_med_ut_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,h_med_nat_nominal_2015,a_med_nat_nominal_2015,h_med_nat_real_2015,a_med_nat_real_2015,h_med_ut_nominal_2015,a_med_ut_nominal_2015,h_med_ut_real_2015,a_med_ut_real_2015,emp_tot_nat_2015,emp_tot_ut_2015,emp_pct_nat_2024,emp_pct_ut_2024,emp_pct_nat_2015,emp_pct_ut_2015,freq_mean_2025,importance_2025,relevance_2025,imputed_rating_mean_2025,freq_mean_2015,importance_2015,relevance_2015,imputed_rating_mean_2015,title_current_normalized,n_ratings,mean_rating,median_rating,max_rating,min_rating,p25_rating,p75_rating
Serve as a point of contact between managerial staff and leaders of recreational or entertainment activities.,serve as a point of contact between managerial staff and leaders of recreational or entertainment activities,39-1014.00,39-1021.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",First-Line Supervisors of Personal Service Workers,firstline supervisors of personal service workers,Core,50.0,Analyst,1,0.0004362643901809101,1.0165184243964422e-05,Personal Care and Service Occupations,1,39-1014,24.780555555555555,51538.333333333336,22.564336419753083,46930.601851851854,256937.77777777778,1688.3333333333333,17.17,35710.0,23.351200000000006,48565.600000000006,14.39,29930.0,19.570400000000003,40704.8,89579.0,650.0,0.16663995313869254,0.08072433555823308,0.06496096424670475,0.034513701939670044,0.5614721794871795,3.7733333333333334,82.24,True,3.06877114785526,4.034610591900311,74.42277258566978,True,firstline supervisors of entertainment and recreation workers except gambling services,5,1.0,1.0,1,1,1.0,1.0
"Set, adjust, and readjust computerized or mechanical equipment controls to regulate power level, temperature, vacuum, and rotation speed of furnace, according to crystal growing specifications.",set adjust and readjust computerized or mechanical equipment controls to regulate power level temperature vacuum and rotation speed of furnace according to crystal growing specifications,51-9141.00,51-9141.00,Semiconductor Processing Technicians,Semiconductor Processors,semiconductor processors,Supplemental,91.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,Production Occupations,1,51-9141,24.600000000000005,51180.0,18.8,39090.0,32150.0,140.0,17.01,35390.0,23.133600000000005,48130.4,17.01,35390.0,23.133600000000005,48130.4,24230.0,231.0,0.02085125254738747,0.006693824468797216,0.01757112898891097,0.012265638689328893,3.272256153846154,4.41,34.24,False,3.272256153846154,4.41,34.24,False,semiconductor processing technicians,5,1.0,1.0,1,1,1.0,1.0
Submit slides with abnormal cell structures to pathologists for further examination.,submit slides with abnormal cell structures to pathologists for further examination,29-2011.02,29-2011.02,Cytotechnologists,Cytotechnologists,cytotechnologists,Core,22.0,Occupational Expert,1,0.0004362643901809101,1.0165184243964422e-05,Healthcare Practitioners and Technical Occupations,2,29-2011,29.75,61890.0,29.75,61890.0,42880.0,472.0,29.09,60520.0,39.562400000000004,82307.20000000001,24.54,51040.0,33.3744,69414.40000000001,17823.0,254.0,0.027810317549983664,0.022567751066230612,0.012924896077976073,0.013486892757963371,5.7267,4.95,100.0,False,8.8,5.0,96.15,False,cytotechnologists,5,1.0,1.0,1,1,1.0,1.0
Travel to post offices to pick up the mail for routes or pick up mail from postal relay boxes.,travel to post offices to pick up the mail for routes or pick up mail from postal relay boxes,43-5052.00,43-5052.00,Postal Service Mail Carriers,Postal Service Mail Carriers,postal service mail carriers,Supplemental,108.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,Office and Administrative Support Occupations,3,43-5052,27.639999999999997,57490.0,28.070000000000004,58390.0,336040.0,2430.0,28.02,58280.0,38.1072,79260.8,28.5,59280.0,38.760000000000005,80620.8,315950.0,2080.0,0.2179426098296761,0.11618566756555167,0.22912085035272065,0.11044384620694417,1.0137107692307692,4.13,52.1,False,1.049991153846154,4.46,43.56,False,postal service mail carriers,5,1.0,1.0,1,1,1.0,1.0
"Turn valves and open chutes to dump, spray, or release materials from dump cars or storage bins into hoppers.",turn valves and open chutes to dump spray or release materials from dump cars or storage bins into hoppers,53-7051.00,53-7051.00,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,industrial truck and tractor operators,Supplemental,50.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,Transportation and Material Moving Occupations,1,53-7051,22.3,46390.0,22.84,47500.0,805770.0,6920.0,15.43,32090.0,20.9848,43642.4,16.11,33520.0,21.9096,45587.200000000004,539810.0,4560.0,0.5225914079349425,0.33086618088626235,0.391459807655965,0.24212689360753142,3.8381615384615384,3.59,33.21,False,2.0234553846153847,3.5,19.1,False,industrial truck and tractor operators,5,1.0,1.0,1,1,1.0,1.0
Walk or drive vehicles along established routes to take readings of meter dials.,walk or drive vehicles along established routes to take readings of meter dials,43-5041.00,43-5041.00,"Meter Readers, Utilities","Meter Readers, Utilities",meter readers utilities,Core,87.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,Office and Administrative Support Occupations,1,43-5041,23.64,49180.0,25.79,53650.0,19620.0,210.0,18.51,38510.0,25.173600000000004,52373.600000000006,20.67,42990.0,28.111200000000004,58466.4,34970.0,320.0,0.012724776826741592,0.010040736703195823,0.02535956998523387,0.016991360954914485,4.646143076923076,4.25,99.27,False,4.633543461538462,4.38,100.0,False,meter readers utilities,5,1.0,1.0,1,1,1.0,1.0
"Walk, ride bicycles, drive vehicles, or use public conveyances to reach destinations to deliver messages or materials.",walk ride bicycles drive vehicles or use public conveyances to reach destinations to deliver messages or materials,43-5021.00,43-5021.00,Couriers and Messengers,Couriers and Messengers,couriers and messengers,Core,61.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,Office and Administrative Support Occupations,1,43-5021,18.43,38340.0,20.0,41600.0,71920.0,1040.0,13.12,27280.0,17.8432,37100.8,11.83,24600.0,16.088800000000003,33456.0,73180.0,460.0,0.04664454380118529,0.049725553196779314,0.053068725522431075,0.02442508137268957,6.30730846153846,4.41,98.8,False,5.4991030769230775,4.56,99.46,False,couriers and messengers,5,1.0,1.0,1,1,1.0,1.0
"Work with other crew members responsible for lighting, costumes, make-up, and props.",work with other crew members responsible for lighting costumes makeup and props,27-2011.00,27-2011.00,Actors,Actors,actors,Core,50.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,"Arts, Design, Entertainment, Sports, and Media Occupations",2,27-2011,23.33,78000.0,19.85,41288.0,38800.0,740.0,18.8,39104.0,25.568,53181.44,18.35,38168.0,24.956000000000003,51908.48,50570.0,720.0,0.025164186589071037,0.03538164362078528,0.036672389309501764,0.03823056214855759,1.376691923076923,4.03,94.04,False,1.518270769230769,3.94,89.24,False,actors,5,1.0,1.0,1,1,1.0,1.0
Write reports documenting observations made while on patrol.,write reports documenting observations made while on patrol,33-1091.00,33-1099.00,First-Line Supervisors of Security Workers,"First-Line Supervisors of Protective Service Workers, All Other",firstline supervisors of protective service workers all other,Core,69.0,Incumbent,1,0.0004362643901809101,1.0165184243964422e-05,Protective Service Occupations,1,33-1091,28.18,58610.0,24.79,51570.0,70310.0,410.0,22.55,46900.0,30.668000000000003,63784.00000000001,22.36,46520.0,30.4096,63267.200000000004,69660.0,380.0,0.045600359770040844,0.019603343087191843,0.05051608936721165,0.020177241133960952,1.8674481924435988,4.169469964664311,85.29314487632509,True,1.7444889285714287,4.093646616541354,83.36109022556391,True,firstline supervisors of security workers,5,1.0,1.0,1,1,1.0,1.0
"Develop instructional materials, such as lesson plans, handouts, or examinations.",develop instructional materials such as lesson plans handouts or examinations,25-9031.00,25-9031.00,Instructional Coordinators,Instructional Coordinators,instructional coordinators,Core,73.5,Analyst,1,0.0003490115121447281,8.132147395171537e-06,Educational Instruction and Library Occupations,1,25-9031,35.92,74720.0,28.699999999999996,59690.0,210850.0,3280.0000000000005,29.94,62270.0,40.7184,84687.20000000001,24.0,49930.0,32.64,67904.8,139460.0,1480.0,0.13674919438932032,0.15682674469753477,0.10113370403605135,0.0785850444164795,0.19185461538461537,3.6266666666666665,75.38333333333334,True,1.6938219230769227,4.04,100.0,False,instructional coordinators,4,3.75,4.0,4,3,3.75,4.0
"Develop teaching or training materials, such as handouts, study materials, or quizzes.",develop teaching or training materials such as handouts study materials or quizzes,25-3041.00,25-3099.02,Tutors,Tutors,tutors,Core,22.0,Occupational Expert,1,0.0003490115121447281,8.132147395171537e-06,Educational Instruction and Library Occupations,1,25-3041,19.27,40090.0,17.05,35460.0,174660.0,1950.0,13.92,28960.0,18.9312,39385.600000000006,13.92,28960.0,18.9312,39385.600000000006,329973.0,3147.0,0.11327775334142133,0.0932354122439612,0.23929005967222122,0.16709941539098716,0.41671692307692304,3.43,100.0,False,0.835061923076923,4.0,88.46,False,tutors,4,3.75,4.0,4,3,3.75,4.0
Provide flight path changes or directions to emergency landing fields for pilots traveling in bad weather or in emergency situations.,provide flight path changes or directions to emergency landing fields for pilots traveling in bad weather or in emergency situations,53-2021.00,53-2021.00,Air Traffic Controllers,Air Traffic Controllers,air traffic controllers,Core,157.0,Incumbent,1,0.0003490115121447281,8.132147395171537e-06,Transportation and Material Moving Occupations,2,53-2021,69.51,144580.0,75.06,156120.0,22400.0,350.0,59.11,122950.0,80.3896,167212.0,59.11,122950.0,80.3896,167212.0,23130.0,221.0,0.014527777824618332,0.01673456117199304,0.016773430190404903,0.011734658659487817,0.961871153846154,4.8,93.59,False,0.961871153846154,4.8,93.59,False,air traffic controllers,4,3.5,3.5,4,3,3.0,4.0
"Check passengers' tickets to ensure that they are valid, and to determine whether passengers have designations that require special handling, such as providing photo identification.",check passengers tickets to ensure that they are valid and to determine whether passengers have designations that require special handling such as providing photo identification,33-9093.00,33-9093.00,Transportation Security Screeners,Transportation Security Screeners,transportation security screeners,Core,27.0,Occupational Expert,1,0.0003490115121447281,8.132147395171537e-06,Protective Service Occupations,4,33-9093,30.459999999999997,63360.0,28.82,59950.0,46340.0,480.0,18.9,39310.0,25.704,53461.600000000006,17.82,37070.0,24.235200000000003,50415.200000000004,41820.0,410.0,0.030054340374679172,0.022950255321590455,0.030327057957748944,0.021770181223484186,7.507148461538462,4.71,88.89,False,7.507148461538462,4.71,88.89,False,transportation security screeners,4,3.25,4.0,4,1,3.25,4.0
Examine credentials of unauthorized persons attempting to enter secured areas.,examine credentials of unauthorized persons attempting to enter secured areas,33-3052.00,33-3052.00,Transit and Railroad Police,Transit and Railroad Police,transit and railroad police,Core,93.0,Incumbent,1,0.0003490115121447281,8.132147395171537e-06,Protective Service Occupations,2,33-3052,39.58,82320.0,39.58,82320.0,3000.0,33.0,28.69,59670.0,39.01840000000001,81151.20000000001,28.69,59670.0,39.01840000000001,81151.20000000001,3720.0,35.0,0.001945684530082812,0.0015778300533593438,0.002697672300402345,0.0018584301044437717,0.8699223076923077,3.97,90.09,False,1.0260146153846155,4.35,84.28,False,transit and railroad police,4,3.25,4.0,4,1,3.25,4.0
Review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met.,review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met,11-9199.01,11-9199.01,Regulatory Affairs Managers,Regulatory Affairs Managers,regulatory affairs managers,Core,23.0,Occupational Expert,1,0.0003490115121447281,8.132147395171537e-06,Management Occupations,1,11-9199,65.65,136550.0,65.65,136550.0,105163.33333333333,6090.0,50.41,104850.0,68.5576,142596.0,44.06,91630.0,59.921600000000005,124616.8,26004.0,164.0,0.06820489026620292,0.2911813643926789,0.018857599596683487,0.008708072489393674,0.24296,3.95,100.0,False,0.9501726923076923,4.07,90.91,False,regulatory affairs managers,4,3.25,3.0,4,3,3.0,3.25
Search for and examine public and other legal records to write opinions or establish ownership.,search for and examine public and other legal records to write opinions or establish ownership,23-1011.00,23-1011.00,Lawyers,Lawyers,lawyers,Core,71.0,Incumbent,1,0.0003490115121447281,8.132147395171537e-06,Legal Occupations,2,23-1011,72.67,151160.0,60.44,125710.0,747750.0,5850.0,55.69,115820.0,75.7384,157515.2,48.36,100590.0,65.7696,136802.40000000002,609930.0,4420.0,0.484961869123141,0.2797062367318836,0.44230948015709737,0.23469317318975635,0.8743961538461538,3.7,77.62,False,0.3733734615384615,3.57,64.87,False,lawyers,4,3.25,3.0,4,3,3.0,3.25
"Analyze the probable outcomes of cases, using knowledge of legal precedents.",analyze the probable outcomes of cases using knowledge of legal precedents,23-1011.00,23-1011.00,Lawyers,Lawyers,lawyers,Core,72.0,Incumbent,1,0.0003490115121447281,8.132147395171537e-06,Legal Occupations,2,23-1011,72.67,151160.0,60.44,125710.0,747750.0,5850.0,55.69,115820.0,75.7384,157515.2,48.36,100590.0,65.7696,136802.40000000002,609930.0,4420.0,0.484961869123141,0.2797062367318836,0.44230948015709737,0.23469317318975635,2.620368846153846,4.41,96.57,False,1.1410176923076922,4.34,94.02,False,lawyers,4,3.0,3.0,4,2,2.75,3.25
"Apply relevant laws, regulations, policies, or precedents to reach conclusions.",apply relevant laws regulations policies or precedents to reach conclusions,23-1022.00,23-1022.00,"Arbitrators, Mediators, and Conciliators","Arbitrators, Mediators, and Conciliators",arbitrators mediators and conciliators,Core,20.0,Occupational Expert,1,0.0003490115121447281,8.132147395171537e-06,Legal Occupations,3,23-1022,32.55,67710.0,26.87,55890.0,7860.0,40.0,27.89,58020.0,37.930400000000006,78907.20000000001,27.89,58020.0,37.930400000000006,78907.20000000001,6380.0,61.0,0.005097693468816967,0.0019125212767992046,0.004626653031335204,0.0032389781820305738,1.0842388461538461,4.63,100.0,False,1.0216611538461537,3.78,82.14,False,arbitrators mediators and conciliators,4,3.0,3.0,4,2,2.75,3.25
"Issue licenses, permits, or other documentation.",issue licenses permits or other documentation,33-3031.00,33-3031.00,Fish and Game Wardens,Fish and Game Wardens,fish and game wardens,Core,103.0,Incumbent,1,0.0003490115121447281,8.132147395171537e-06,Protective Service Occupations,1,33-3031,32.78,68180.0,32.78,68180.0,6420.0,71.0,25.38,52780.0,34.5168,71780.8,25.38,52780.0,34.5168,71780.8,5630.0,54.0,0.0041637648943772185,0.0033947252663185878,0.004082767486899248,0.0028672921611418195,0.09324230769230771,3.17,67.91,False,0.09324230769230771,3.17,67.91,False,fish and game wardens,4,3.0,3.0,4,2,2.75,3.25
Organize archival records and develop classification systems to facilitate access to archival materials.,organize archival records and develop classification systems to facilitate access to archival materials,25-4011.00,25-4011.00,Archivists,Archivists,archivists,Core,31.0,Occupational Expert,1,0.0003490115121447281,8.132147395171537e-06,Educational Instruction and Library Occupations,3,25-4011,29.6,61570.0,24.64,51250.0,7050.0,100.00000000000001,24.16,50250.0,32.857600000000005,68340.0,19.62,40810.0,26.683200000000003,55501.600000000006,5460.0,50.0,0.004572358645694608,0.004781303191998012,0.003959486763493764,0.0026549001492053885,3.9288480769230767,4.83,100.0,False,2.3409207692307694,4.62,100.0,False,archivists,4,3.0,3.0,4,2,2.75,3.25
"Plan, prepare, and develop various teaching aids, such as bibliographies, charts, and graphs.",plan prepare and develop various teaching aids such as bibliographies charts and graphs,25-9042.00,25-9041.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Teacher Assistants,teacher assistants,Supplemental,59.0,Incumbent,1,0.0003490115121447281,8.132147395171537e-06,Educational Instruction and Library Occupations,1,25-9042,17.091346153846153,35550.0,17.091346153846153,35550.0,1530310.0,16856.0,11.971153846153847,24900.0,16.280769230769234,33864.0,11.33173076923077,23570.0,15.411153846153848,32055.2,1228440.0,12960.0,0.9925001644103428,0.8059364660431847,0.8908410109425421,0.6881501186740367,0.6488807692307692,3.86,63.05,False,0.428745,3.27,59.74,False,teaching assistants preschool elementary middle and secondary school except special education,4,3.0,3.0,3,3,3.0,3.0
