task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
participate in campus and community events.,0.0078174877200297,25-1032.00,"Engineering Teachers, Postsecondary",5775.0,Participate in campus and community events.,Supplemental,71.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1041.00,"Agricultural Sciences Teachers, Postsecondary",5794.0,Participate in campus and community events.,Supplemental,91.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",5844.0,Participate in campus and community events.,Supplemental,110.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",5867.0,Participate in campus and community events.,Supplemental,64.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1052.00,"Chemistry Teachers, Postsecondary",5890.0,Participate in campus and community events.,Supplemental,102.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1054.00,"Physics Teachers, Postsecondary",5937.0,Participate in campus and community events.,Supplemental,48.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1064.00,"Geography Teachers, Postsecondary",6023.0,Participate in campus and community events.,Supplemental,57.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1066.00,"Psychology Teachers, Postsecondary",6074.0,Participate in campus and community events.,Supplemental,83.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1067.00,"Sociology Teachers, Postsecondary",6097.0,Participate in campus and community events.,Supplemental,75.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1071.00,"Health Specialties Teachers, Postsecondary",6121.0,Participate in campus and community events.,Supplemental,59.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1081.00,"Education Teachers, Postsecondary",6167.0,Participate in campus and community events.,Supplemental,94.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in mediation and dispute resolution.,0.0028664121640108,19-3032.00,Industrial-Organizational Psychologists,7575.0,Participate in mediation and dispute resolution.,Supplemental,68.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",participate in mediation and dispute resolution.,1.0,1.0,0.01893629657683346,0.023256362522865826
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1031.00,"Architecture Teachers, Postsecondary",5746.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,75.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1063.00,"Economics Teachers, Postsecondary",6000.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,103.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1065.00,"Political Science Teachers, Postsecondary",6047.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,63.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1066.00,"Psychology Teachers, Postsecondary",6069.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,84.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1082.00,"Library Science Teachers, Postsecondary",6187.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,99.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1123.00,"English Language and Literature Teachers, Postsecondary",6325.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,121.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
"participate in student recruitment, registration, and placement activities.",0.0104233169600396,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",6432.0,"Participate in student recruitment, registration, and placement activities.",Supplemental,104.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in student recruitment, registration, and placement activities.",34.0,1.0,0.06885926027939655,0.0024873114997718236
